,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Guro 3-dong,0.03358366382583748,0.054003881528984894,0.042528056704075605,0.0048097206986752175,0.005484769217787528,0.06826428149523248,0.01156020588979833,0.005653531347565606,0.02371107923381993,0.013500970382246224,0.01772002362669817,0.02008269344359126,0.017298118302252974,0.008691249683571007,0.02362669816893089,0.029027086321829383,0.009535060332461395,0.02911146738671842,0.023373554974263775,0.01004134672179563,0.02067336089781453,0.013585351447135264,0.09265040924816471,0.0858999240570416,0.009450679267572357,0.00540038815289849,0.005991055607121762,0.019745169184035103,0.009872584592017552,0.04522825078052485,0.014682305290692768,0.027423846088937644,0.02438612775293224,0.011053919500464096,0.07839000928191714,0.020588979832925493,0.00835372542401485,0.004556577504008101,0.035861952577841534,0.01459792422580373
Seokgwan-dong,0.037368625924484235,0.06091864538731024,0.043791358505254965,0.00506033476060724,0.0021409108602569093,0.07279096924873492,0.006811989100817439,0.006033476060724017,0.01732191514207863,0.016543402101985207,0.019657454262358893,0.027637212923316466,0.01518100428182172,0.009342156481121059,0.017127286882055275,0.03250291942390035,0.008174386920980926,0.02140910860256909,0.023939275982872713,0.0070066173608407945,0.01634877384196185,0.008174386920980926,0.09283768003114053,0.0885558583106267,0.006811989100817439,0.0036979369404437526,0.006617360840794083,0.016738030362008563,0.009342156481121059,0.045932269365511876,0.009536784741144414,0.03425457376411055,0.018295056442195406,0.010509926041261192,0.09322693655118723,0.021019852082522383,0.015375632541845076,0.001946282600233554,0.033281432463993774,0.016738030362008563
Dohwa-dong,0.036045565500406836,0.051179820992676976,0.043124491456468676,0.004800650935720098,0.006021155410903174,0.07445077298616762,0.008950366151342554,0.004556550040683482,0.019121236777868186,0.01757526444263629,0.01903986981285598,0.017656631407648494,0.01822620016273393,0.00984540276647681,0.02123677786818552,0.03295362082994304,0.00951993490642799,0.02546786004882018,0.02449145646867372,0.008462164361269325,0.01855166802278275,0.00854353132628153,0.10138323840520748,0.08096013018714401,0.005939788445890968,0.004556550040683482,0.0074857607811228645,0.015866558177379985,0.0063466232709519935,0.044263628966639545,0.00903173311635476,0.03173311635475997,0.021399511798209928,0.01049633848657445,0.09585028478437754,0.018144833197721724,0.014890154597233524,0.0025223759153783563,0.03213995117982099,0.017168429617575264
Gocheok 1-dong,0.034523309533809325,0.052162956740865185,0.03830323393532129,0.004535909281814364,0.0062158756824863505,0.07887442251154977,0.011927761444771104,0.004031919361612768,0.014615707685846283,0.014615707685846283,0.02276354472910542,0.017303653926921462,0.012935741285174296,0.008231835363292734,0.01864762704745905,0.03880722385552289,0.007811843763124738,0.02242755144897102,0.023519529609407813,0.010499790004199917,0.01747165056698866,0.01125577488450231,0.09701805963880722,0.08173036539269214,0.005291894162116758,0.006551868962620748,0.010247795044099117,0.01755564888702226,0.007139857202855943,0.04435111297774044,0.007727845443091138,0.025787484250314994,0.025787484250314994,0.007223855522889542,0.10852582948341033,0.022259554808903823,0.0125997480050399,0.0031919361612767743,0.02780344393112138,0.01772364552708946
Banghwa 2-dong,0.04669751787968027,0.052166596550273454,0.04459402608329827,0.0037862852334875894,0.004206983592763988,0.0702566259991586,0.007993268826251577,0.005048380311316786,0.020614219604543543,0.012200252419015565,0.016827934371055953,0.011779554059739168,0.01093815734118637,0.011779554059739168,0.018931426167437947,0.030710980227177113,0.007993268826251577,0.030290281867900715,0.02187631468237274,0.007993268826251577,0.019772822885990745,0.011358855700462769,0.09886411442995373,0.07740849810685739,0.002524190155658393,0.007572570466975179,0.004206983592763988,0.023559108119478336,0.006731173748422381,0.04627681952040387,0.011358855700462769,0.04333193100546908,0.03323517038283551,0.01051745898190997,0.07614640302902818,0.015986537652503154,0.008834665544804375,0.002524190155658393,0.03912494741270509,0.023979806478754733
Samseon-dong,0.036586581597049146,0.05602631841291995,0.04516000398763832,0.003688565447113947,0.004087329279234373,0.07466852756454989,0.009370950054830027,0.0063802213139268265,0.016648389991027815,0.01824344531950952,0.019340045857840694,0.02003788256405144,0.00986940484498056,0.0089721862227096,0.018044063403449308,0.029508523576911576,0.011165387299371946,0.02213139268268368,0.02312830226298475,0.012860133585883761,0.01585086232678696,0.011165387299371946,0.10387797826737115,0.08094905792044661,0.0065796032299870405,0.00388794736317416,0.00568238460771608,0.01674808094905792,0.00717774897816768,0.047054132190210346,0.009969095803010667,0.029608214534941682,0.02452397567540624,0.01166384208952248,0.0943076462964809,0.017844681487389095,0.016050244242847175,0.004087329279234373,0.0314026517794836,0.015651480410726747
Hongje 3-dong,0.041167066346922465,0.049160671462829736,0.04156674660271783,0.004596322941646682,0.0025979216626698643,0.07414068745003997,0.009592326139088728,0.006794564348521183,0.018185451638689048,0.015387689848121503,0.017985611510791366,0.02258193445243805,0.013189448441247002,0.01179056754596323,0.014588329336530776,0.02897681854516387,0.008792965627498001,0.023980815347721823,0.020783373301358914,0.01179056754596323,0.012789768185451638,0.01298960831334932,0.08852917665867306,0.09352517985611511,0.009992006394884092,0.008393285371702638,0.006195043964828137,0.018784972022382093,0.01298960831334932,0.05675459632294165,0.011590727418065548,0.032174260591526775,0.024580335731414868,0.009192645883293365,0.08213429256594725,0.018185451638689048,0.010991207034372502,0.004596322941646682,0.030775379696243006,0.01718625099920064
Gayang 3-dong,0.03992624636550599,0.05049287284589746,0.04446493156513722,0.0056733564995390395,0.0053187717183178496,0.07219346145663429,0.010637543436635699,0.005106020849585136,0.02418268207928516,0.013899723423870648,0.01907666122970002,0.018296574711013404,0.016027232111197786,0.011346712999078079,0.01950216296716545,0.031841713353662864,0.008580951705552798,0.024820934685483298,0.021275086873271398,0.009786539961704843,0.014608892986313028,0.013686972555137934,0.09431955180483653,0.08843344443656478,0.005531522587050564,0.009006453443018226,0.006240692149492944,0.01702006949861712,0.01028295865541451,0.045741436777533506,0.009502872136727892,0.03169987944117438,0.025317353379192966,0.007162612580668038,0.08403659314942202,0.018296574711013404,0.01028295865541451,0.004680519112119708,0.03276363378483795,0.018934827317211547
Sangam-dong,0.03628050786132491,0.05502927438984277,0.04157621209130978,0.00496677850141438,0.007302151174264851,0.0745674626669298,0.009111242681402539,0.006315373988553385,0.020097362015656865,0.01700546016709427,0.01901190711137425,0.016577856719952634,0.016314716137096244,0.009900664429971713,0.023682652457075192,0.02983356358134333,0.008716531807117952,0.026314058285639104,0.025031247944214196,0.011545293072824156,0.01677521215709493,0.013617525162818236,0.09088217880402605,0.0790737451483455,0.00789421748569173,0.0045391750542727455,0.005887770541411749,0.016972567594237223,0.007137688309979607,0.046707453457009405,0.012268929675679231,0.02983356358134333,0.023781330175646338,0.00996644957568581,0.08913887244260246,0.017959344779948688,0.009637523847115321,0.010361160449970397,0.03262943227419249,0.015755542398526414
Macheon 2-dong,0.05700457112126916,0.050685668190373755,0.0401989782199516,0.004571121269158376,0.003764452809895133,0.0684323742941651,0.00887335305189567,0.006453347674105943,0.012906695348211886,0.016402258671685935,0.02057004571121269,0.030250067222371606,0.011158913686474859,0.015730034955633236,0.015595590212422693,0.02796450658779242,0.01452003226673837,0.024737832750739448,0.02312449583221296,0.010486689970422156,0.012637805861790804,0.009814466254369453,0.08859908577574617,0.09451465447700995,0.007125571390158645,0.0024200053777897286,0.005915568701263781,0.015730034955633236,0.009948910997579994,0.046652325894057545,0.009276687281527292,0.04544232320516268,0.022452272116160257,0.010621134713632697,0.07623016940037644,0.01465447700994891,0.021645603656897015,0.003092229093842431,0.024065609034686745,0.015730034955633236
